# Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (cm²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
129.31;2570.6;-8.9214;0.043133;8.9806;0.90355;-2152.9;-2.0466;2152.9;-179.95;3.2233;0.90252;52;19.969;9.8042;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.027226;1167368;0;95.296;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.99E-04;NaN;NaN;NaN;NaN;3.5924;-2.3876;730.81;329.85;0.5;0.17783
129.81;2566.1;-8.9321;-0.021231;8.9394;0.61994;-2154.5;-2.0467;2154.5;-179.95;3.5331;0.61958;52;19.969;9.8043;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.0271;1162440;0;94.466;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.29E-04;NaN;NaN;NaN;NaN;3.7891;-2.3586;731.22;329.87;0.5;0.17785
130.31;2561.6;-8.92;0.024025;8.966;0.85856;-2156.2;-2.0469;2156.2;-179.95;3.104;0.85823;52;19.969;9.8043;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.027179;1166330;0;95.073;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.53E-04;NaN;NaN;NaN;NaN;2.7538;-2.3296;731.63;329.89;0.5;0.17787
130.81;2557.2;-8.9368;-0.033505;8.9215;0.18221;-2157.7;-2.047;2157.7;-179.95;3.0144;0.17911;52;19.968;9.8043;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.027043;1160973;0;94.175;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.20E-04;NaN;NaN;NaN;NaN;2.9412;-2.3006;732.04;329.9;0.5;0.17788
131.31;2552.7;-8.928;0.017676;8.9474;0.479;-2159.3;-2.0472;2159.3;-179.95;3.2538;0.47868;52;19.968;9.8043;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.02712;1164772;0;94.765;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.15E-04;NaN;NaN;NaN;NaN;3.4507;-2.2716;732.45;329.92;0.5;0.1779
131.81;2548.2;-8.9321;-0.0083049;8.9286;0.1162;-2160.9;-2.0474;2160.9;-179.95;3.1958;0.1159;52;19.968;9.8043;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.027061;1162742;0;94.408;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.32E-04;NaN;NaN;NaN;NaN;3.1489;-2.2425;732.86;329.94;0.5;0.17792
132.31;2543.8;-8.9258;0.012633;8.9395;0.40019;-2162.5;-2.0475;2162.5;-179.95;2.9958;0.39999;52;19.968;9.8043;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.027093;1164590;0;94.682;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.28E-04;NaN;NaN;NaN;NaN;2.8326;-2.2135;733.27;329.96;0.5;0.17793
132.81;2539.3;-8.9265;-0.0014262;8.929;0.26274;-2164;-2.0477;2164;-179.95;3.1272;0.26273;52;19.968;9.8043;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.02706;1163651;0;94.503;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.13E-04;NaN;NaN;NaN;NaN;3.2358;-2.1845;733.67;329.98;0.5;0.17795
133.31;2534.8;-8.9255;0.0021009;8.9275;0.14767;-2165.5;-2.0479;2165.5;-179.95;3.0534;0.14766;52;19.968;9.8044;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.027054;1163880;0;94.513;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.22E-04;NaN;NaN;NaN;NaN;2.9935;-2.1555;734.08;329.99;0.5;0.17797
133.81;2530.4;-8.9239;0.0030758;8.9255;0.0031414;-2167.1;-2.048;2167.1;-179.95;3.0537;6.38E-04;52;19.968;9.8044;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.027046;1164037;0;94.512;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.17E-04;NaN;NaN;NaN;NaN;3.0547;-2.1265;734.49;330.01;0.5;0.17798
134.31;2525.9;-8.9166;0.014661;8.9335;0.4572;-2168.5;-2.0482;2168.5;-179.95;2.8252;0.45697;52;19.968;9.8044;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.027069;1165517;0;94.726;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.17E-04;NaN;NaN;NaN;NaN;2.6391;-2.0975;734.9;330.03;0.5;0.178
134.81;2521.5;-8.907;0.019099;8.941;0.72614;-2170;-2.0483;2170;-179.95;3.1881;0.72589;52;19.968;9.8044;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.02709;1166908;0;94.926;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.00E-04;NaN;NaN;NaN;NaN;3.4848;-2.0685;735.31;330.05;0.5;0.17802
135.31;2517;-8.9191;-0.024049;8.9072;0.067914;-2171.6;-2.0485;2171.6;-179.95;3.1564;0.063514;52;19.968;9.8044;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026986;1162929;0;94.253;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.25E-04;NaN;NaN;NaN;NaN;3.131;-2.0395;735.71;330.06;0.5;0.17804
135.81;2512.5;-8.9153;0.0074466;8.9199;0.13261;-2173.2;-2.0486;2173.2;-179.95;3.2226;0.1324;52;19.968;9.8044;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.027023;1165005;0;94.564;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.24E-04;NaN;NaN;NaN;NaN;3.2775;-2.0105;736.12;330.08;0.5;0.17805
136.31;2508.1;-8.9059;0.018967;8.9301;0.56505;-2174.9;-2.0488;2174.9;-179.95;3.505;0.56473;52;19.968;9.8044;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.027053;1166764;0;94.823;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.28E-04;NaN;NaN;NaN;NaN;3.7359;-1.9816;736.53;330.1;0.5;0.17807
136.81;2503.6;-8.9089;-0.0061506;8.9128;0.3868;-2176.6;-2.049;2176.6;-179.95;3.3116;0.38675;52;19.968;9.8044;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026999;1164920;0;94.497;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.49E-04;NaN;NaN;NaN;NaN;3.1542;-1.9526;736.94;330.12;0.5;0.17809
137.31;2499.2;-8.9022;0.013427;8.9235;0.56334;-2178.2;-2.0492;2178.2;-179.95;3.03;0.56318;52;19.968;9.8045;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.02703;1166751;0;94.768;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.34E-04;NaN;NaN;NaN;NaN;2.8013;-1.9237;737.34;330.13;0.5;0.17811
137.81;2494.7;-8.9057;-0.0069275;8.9078;0.34678;-2179.7;-2.0493;2179.7;-179.95;3.2033;0.34672;52;19.968;9.8045;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026981;1165117;0;94.476;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.13E-04;NaN;NaN;NaN;NaN;3.3458;-1.8947;737.75;330.15;0.5;0.17812
138.31;2490.3;-8.9053;7.32E-04;8.9074;0.1903;-2181.3;-2.0495;2181.3;-179.95;3.1082;0.19029;52;19.968;9.8045;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026978;1165477;0;94.508;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.26E-04;NaN;NaN;NaN;NaN;3.0312;-1.8658;738.16;330.17;0.5;0.17814
138.81;2485.8;-8.8973;0.016028;8.9177;0.51826;-2182.8;-2.0497;2182.8;-179.95;2.8492;0.51801;52;19.968;9.8045;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.027008;1167248;0;94.77;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.19E-04;NaN;NaN;NaN;NaN;2.6392;-1.8368;738.57;330.19;0.5;0.17816
139.31;2481.4;-8.8982;-0.0018489;8.9055;0.42054;-2184.3;-2.0498;2184.3;-179.95;3.0595;0.42053;52;19.968;9.8045;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.02697;1166080;0;94.554;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.00E-04;NaN;NaN;NaN;NaN;3.2316;-1.8079;738.97;330.2;0.5;0.17818
139.81;2476.9;-8.8909;0.014745;8.9157;0.61505;-2185.9;-2.05;2185.9;-179.95;3.3669;0.61487;52;19.968;9.8045;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026999;1167834;0;94.812;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.15E-04;NaN;NaN;NaN;NaN;3.6174;-1.779;739.38;330.22;0.5;0.17819
140.31;2472.5;-8.8988;-0.015803;8.8914;0.10807;-2187.6;-2.0501;2187.6;-179.95;3.3134;0.10691;52;19.968;9.8045;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026924;1165067;0;94.337;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.37E-04;NaN;NaN;NaN;NaN;3.2705;-1.7501;739.79;330.24;0.5;0.17821
140.81;2468;-8.8941;0.0093339;8.9024;0.27886;-2189.3;-2.0503;2189.3;-179.95;3.4528;0.2787;52;19.968;9.8046;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026956;1166927;0;94.613;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.34E-04;NaN;NaN;NaN;NaN;3.5669;-1.7212;740.19;330.26;0.5;0.17823
141.31;2463.6;-8.8727;0.042726;8.9334;0.92844;-2190.9;-2.0505;2190.9;-179.95;2.9891;0.92746;52;19.968;9.8046;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.027048;1171414;0;95.315;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.44E-04;NaN;NaN;NaN;NaN;2.6158;-1.6923;740.6;330.27;0.5;0.17824
141.81;2459.2;-8.8943;-0.043096;8.873;0.083983;-2192.4;-2.0506;2192.4;-179.95;3.0251;0.072082;52;19.968;9.8046;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026864;1163910;0;94.072;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.08E-04;NaN;NaN;NaN;NaN;3.0553;-1.6634;741.01;330.29;0.5;0.17826
142.31;2454.7;-8.8887;0.011087;8.8967;0.22813;-2193.9;-2.0508;2193.9;-179.95;3.139;0.22786;52;19.968;9.8046;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026935;1167439;0;94.617;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.12E-04;NaN;NaN;NaN;NaN;3.2323;-1.6345;741.41;330.31;0.5;0.17828
142.81;2450.3;-8.8817;0.014143;8.9011;0.51863;-2195.4;-2.051;2195.4;-179.95;2.8798;0.51844;52;19.968;9.8046;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026946;1168434;0;94.753;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.20E-04;NaN;NaN;NaN;NaN;2.6704;-1.6056;741.82;330.33;0.5;0.17829
143.31;2445.8;-8.8736;0.016121;8.9061;0.72782;-2196.9;-2.0511;2196.9;-179.95;3.2436;0.72764;52;19.968;9.8046;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.02696;1169506;0;94.901;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.01E-04;NaN;NaN;NaN;NaN;3.5386;-1.5767;742.23;330.34;0.5;0.17831
143.81;2441.4;-8.8813;-0.015429;8.8816;0.41473;-2198.6;-2.0513;2198.6;-179.95;3.4509;0.41444;52;19.968;9.8046;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026884;1166709;0;94.421;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.27E-04;NaN;NaN;NaN;NaN;3.62;-1.5479;742.63;330.36;0.5;0.17833
144.31;2436.9;-8.88;0.0027184;8.8864;0.33105;-2200.4;-2.0515;2200.4;-179.95;3.6164;0.33104;52;19.968;9.8047;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026898;1167758;0;94.565;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.43E-04;NaN;NaN;NaN;NaN;3.7514;-1.519;743.04;330.38;0.5;0.17835
144.81;2432.5;-8.8806;-0.0013695;8.8801;0.062637;-2202.2;-2.0516;2202.2;-179.95;3.6477;0.062622;52;19.968;9.8047;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026877;1167353;0;94.474;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.56E-04;NaN;NaN;NaN;NaN;3.6738;-1.4902;743.45;330.4;0.5;0.17837
145.31;2428.1;-8.8767;0.0079031;8.884;0.26907;-2204;-2.0518;2204;-179.95;3.5132;0.26895;52;19.968;9.8047;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026887;1168271;0;94.597;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.59E-04;NaN;NaN;NaN;NaN;3.405;-1.4613;743.85;330.41;0.5;0.17838
145.81;2423.6;-8.8604;0.032628;8.9064;0.80716;-2205.7;-2.052;2205.7;-179.95;3.11;0.8065;52;19.968;9.8047;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026954;1171641;0;95.117;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.47E-04;NaN;NaN;NaN;NaN;2.7862;-1.4325;744.26;330.43;0.5;0.1784
146.31;2419.2;-8.8741;-0.027351;8.8646;0.30264;-2207.2;-2.0522;2207.2;-179.95;2.9593;0.3014;52;19.968;9.8047;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026826;1166551;0;94.267;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.16E-04;NaN;NaN;NaN;NaN;2.8375;-1.4036;744.66;330.45;0.5;0.17842
146.81;2414.8;-8.8727;0.002804;8.8743;0.07897;-2208.6;-2.0523;2208.6;-179.95;2.9198;0.078921;52;19.968;9.8047;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026854;1168251;0;94.516;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.06E-04;NaN;NaN;NaN;NaN;2.8886;-1.3748;745.07;330.47;0.5;0.17843
147.31;2410.3;-8.8697;0.0058996;8.8747;0.20975;-2210.1;-2.0525;2210.1;-179.95;2.815;0.20966;52;19.968;9.8047;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026854;1168709;0;94.565;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.03E-04;NaN;NaN;NaN;NaN;2.7309;-1.346;745.47;330.48;0.5;0.17845
147.81;2405.9;-8.8682;0.0030975;8.8712;0.1802;-2211.5;-2.0527;2211.5;-179.95;2.9051;0.18018;52;19.968;9.8047;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026842;1168670;0;94.532;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.96E-04;NaN;NaN;NaN;NaN;2.9786;-1.3171;745.88;330.5;0.5;0.17847
148.31;2401.5;-8.8639;0.008485;8.8738;0.34816;-2213;-2.0528;2213;-179.95;3.0791;0.34806;52;19.968;9.8048;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026848;1169419;0;94.628;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.02E-04;NaN;NaN;NaN;NaN;3.2203;-1.2883;746.29;330.52;0.5;0.17849
148.81;2397;-8.8537;0.020402;8.8849;0.67757;-2214.5;-2.053;2214.5;-179.95;2.7405;0.67726;52;19.968;9.8048;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.02688;1171302;0;94.907;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.14E-04;NaN;NaN;NaN;NaN;2.4688;-1.2595;746.69;330.54;0.5;0.17851
149.31;2392.6;-8.8596;-0.011712;8.8621;0.42636;-2215.8;-2.0531;2215.8;-179.95;2.5274;0.4262;52;19.968;9.8048;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.02681;1168727;0;94.463;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.90E-04;NaN;NaN;NaN;NaN;2.3559;-1.2307;747.11;330.55;0.5;0.17852
149.81;2388.2;-8.8432;0.032748;8.8923;0.84636;-2217.1;-2.0533;2217.1;-179.95;2.9502;0.84573;52;19.968;9.8048;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.0269;1173163;0;95.153;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.77E-04;NaN;NaN;NaN;NaN;3.2897;-1.2019;747.54;330.57;0.5;0.17854
150.31;2383.8;-8.8605;-0.034589;8.8437;0.10767;-2218.6;-2.0534;2218.6;-179.95;2.8992;0.10197;52;19.968;9.8048;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026751;1167191;0;94.159;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.03E-04;NaN;NaN;NaN;NaN;2.8586;-1.1732;747.96;330.59;0.5;0.17856
150.81;2379.3;-8.8565;0.0079497;8.8607;0.074195;-2220.1;-2.0536;2220.1;-179.95;2.9361;0.073768;52;19.968;9.8048;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026802;1169890;0;94.567;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.01E-04;NaN;NaN;NaN;NaN;2.9666;-1.1444;748.39;330.61;0.5;0.17858
151.31;2374.9;-8.8529;0.0072908;8.86;0.27725;-2221.5;-2.0537;2221.5;-179.95;2.7975;0.27716;52;19.968;9.8048;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026798;1170240;0;94.595;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.03E-04;NaN;NaN;NaN;NaN;2.6867;-1.1156;748.82;330.62;0.5;0.17859
151.79;2370.6;-8.8271;0.052976;8.9008;1.0282;-2223;-2.0538;2223;-179.95;3.2969;1.0269;52;19.968;9.8049;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.02692;1176079;0;95.513;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8.93E-04;NaN;NaN;NaN;NaN;3.7205;-1.0868;749.24;330.64;0.48628;0.17862
152.29;2366.2;-8.8507;-0.047283;8.832;0.32854;-2224.7;-2.054;2224.7;-179.95;3.4594;0.32512;52;19.968;9.8049;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026711;1167416;0;94.084;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.27E-04;NaN;NaN;NaN;NaN;3.5917;-1.0589;749.66;330.66;0.5;0.17864
152.79;2361.8;-8.8464;0.0087291;8.8549;0.302;-2226.4;-2.0542;2226.4;-179.95;3.3085;0.30188;52;19.967;9.8049;NaN;NaN;NaN;NaN;9637.1;0;NaN;NaN;NaN;NaN;NaN;0.026778;1170885;0;94.616;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9.41E-04;NaN;NaN;NaN;NaN;3.1879;-1.0302;750.08;330.67;0.5;0.17865
