# Time (s);Altitude (m);Vertical velocity (m/s);Vertical acceleration (m/s²);Total velocity (m/s);Total acceleration (m/s²);Position East of launch (m);Position North of launch (m);Lateral distance (m);Lateral direction (°);Lateral velocity (m/s);Lateral acceleration (m/s²);Latitude (°);Longitude (°);Gravitational acceleration (m/s²);Angle of attack (°);Roll rate (°/s);Pitch rate (°/s);Yaw rate (°/s);Mass (g);Propellant mass (g);Longitudinal moment of inertia (kg·m²);Rotational moment of inertia (kg·m²);CP location (mm);CG location (mm);Stability margin calibers (?);Mach number (?);Reynolds number (?);Thrust (N);Drag force (N);Drag coefficient (?);Axial drag coefficient (?);Friction drag coefficient (?);Pressure drag coefficient (?);Base drag coefficient (?);Normal force coefficient (?);Pitch moment coefficient (?);Yaw moment coefficient (?);Side force coefficient (?);Roll moment coefficient (?);Roll forcing coefficient (?);Roll damping coefficient (?);Pitch damping coefficient (?);Coriolis acceleration (m/s²);Reference length (mm);Reference area (cm²);Vertical orientation (zenith) (°);Lateral orientation (azimuth) (°);Wind velocity (m/s);Air temperature (°C);Air pressure (mbar);Speed of sound (m/s);Simulation time step (s);Computation time (s)
53.92;487.45;-145.13;-0.15497;146.07;2.2546;-2950.8;-6.4051;2950.8;-179.88;16.558;2.2493;52;19.957;9.8107;0.29167;0.0065249;7.5493;0.003927;11649;0;4.9398;0.091443;1899.2;1158.3;5.2923;0.43091;22432590;0;114.21;0.60384;0.60399;0.33029;0.18456;0.088983;0.088909;0.46809;-2.0632e-5;0;0;0;0;0.0026052;0.013243;140;153.94;-85.332;-179.56;NaN;11.182;944.84;338.07;0.02783;0.58992
53.948;483.41;-145.14;-0.069415;146.07;1.2177;-2951.2;-6.4076;2951.3;-179.88;16.509;1.2157;52;19.957;9.8107;0.073636;0.0065247;10.099;0.023894;11649;0;4.9398;0.091443;1902.4;1158.3;5.3145;0.43092;22441259;0;114.24;0.60384;0.60385;0.33029;0.18456;0.088984;0.022342;0.11455;6.2032e-5;0;0;0;0;0.0046617;0.013242;140;153.94;-85.08;-179.58;NaN;11.208;945.29;338.09;0.041745;0.59035
53.99;477.36;-145.14;0.072579;146.07;0.23617;-2951.9;-6.4114;2951.9;-179.88;16.491;0.22475;52;19.957;9.8107;0.23305;0.0065249;-8.19;0.0095807;11649;0;4.9398;0.091443;1900.1;1158.3;5.2982;0.43095;22455028;0;114.36;0.60384;0.60394;0.33029;0.18457;0.088986;0.070952;0.3793;4.289e-4;0;0;0;0;-0.0030649;0.013242;140;153.94;-84.678;-179.61;NaN;11.247;945.97;338.11;0.034297;0.59078
54.024;472.38;-145.13;0.18109;146.07;1.2426;-2952.5;-6.4145;2952.5;-179.88;16.516;1.2293;52;19.957;9.8107;0.44171;0.0065268;-2.4081;0.0050492;11649;0;4.9398;0.091443;1897.1;1158.3;5.277;0.4309;22462360;0;114.45;0.60383;0.6042;0.33029;0.18456;0.088983;0.13507;0.71271;-3.2316e-4;0;0;0;0;-2.6499e-4;0.013242;140;153.94;-84.487;-179.63;NaN;11.28;946.52;338.13;0.018246;0.59121
54.043;469.73;-145.13;0.20024;146.07;1.4192;-2952.8;-6.4162;2952.8;-179.88;16.54;1.405;52;19.957;9.8107;0.47704;0.006527;1.8118;0.0046743;11649;0;4.9398;0.091443;1896.6;1158.3;5.2735;0.43086;22465375;0;114.47;0.60383;0.60425;0.33029;0.18456;0.08898;0.14599;0.76975;2.4063e-4;0;0;0;0;1.5003e-4;0.013242;140;153.94;-84.481;-179.63;NaN;11.297;946.82;338.14;0.016892;0.59163
54.059;467.28;-145.12;0.17913;146.07;1.2256;-2953.1;-6.4177;2953.1;-179.88;16.563;1.2124;52;19.957;9.8107;0.43625;0.0065266;5.6924;0.0044702;11649;0;4.9398;0.091443;1897.2;1158.3;5.2776;0.43082;22468317;0;114.47;0.60382;0.60417;0.33029;0.18455;0.088977;0.13339;0.70249;4.1417e-4;0;0;0;0;0.0014811;0.013243;140;153.94;-84.545;-179.63;NaN;11.313;947.09;338.15;0.018507;0.59205
54.078;464.59;-145.12;0.12145;146.07;0.67458;-2953.4;-6.4193;2953.4;-179.88;16.581;0.66356;52;19.957;9.8107;0.32121;0.0065264;9.2029;0.0046798;11649;0;4.9398;0.091443;1898.8;1158.3;5.2892;0.43078;22471687;0;114.46;0.60381;0.60401;0.33029;0.18455;0.088975;0.097972;0.51399;-1.3021e-4;0;0;0;0;0.0038717;0.013243;140;153.94;-84.684;-179.62;NaN;11.33;947.39;338.16;0.025291;0.59247
54.103;460.92;-145.12;0.014575;146.06;0.45204;-2953.8;-6.4216;2953.8;-179.88;16.584;0.4518;52;19.957;9.8107;0.086413;0.0065266;11.794;0.0097777;11649;0;4.9398;0.091443;1902.2;1158.3;5.3132;0.43073;22476505;0;114.45;0.60381;0.60382;0.33029;0.18454;0.088971;0.026226;0.13286;-4.1404e-4;0;0;0;0;0.0063592;0.013243;140;153.94;-84.956;-179.6;NaN;11.354;947.8;338.18;0.037937;0.5929
54.141;455.42;-145.12;-0.13288;146.06;2.3326;-2954.4;-6.425;2954.4;-179.88;16.529;2.3288;52;19.957;9.8108;0.30803;0.0065267;-9.4405;4.2138e-5;11649;0;4.9398;0.091443;1899;1158.3;5.2905;0.43069;22485389;0;114.53;0.6038;0.60397;0.3303;0.18453;0.088969;0.093926;0.501;3.4333e-4;0;0;0;0;-0.004075;0.013241;140;153.94;-85.38;-179.56;NaN;11.39;948.42;338.2;0.025929;0.59369
54.167;451.65;-145.13;-0.1918;146.06;3.2746;-2954.9;-6.4273;2954.9;-179.88;16.456;3.269;52;19.957;9.8108;0.50178;0.0065271;-4.1556;-0.0019526;11649;0;4.9398;0.091443;1896.3;1158.3;5.2709;0.4307;22492969;0;114.64;0.6038;0.60426;0.3303;0.18453;0.088969;0.15363;0.81053;1.9931e-4;0;0;0;0;-7.8953e-4;0.01324;140;153.94;-85.562;-179.55;NaN;11.414;948.84;338.22;0.01602;0.59423
54.183;449.33;-145.13;-0.20525;146.05;3.5309;-2955.1;-6.4288;2955.1;-179.88;16.402;3.5249;52;19.957;9.8108;0.55351;0.0065268;0.094272;-0.0015471;11649;0;4.9398;0.091443;1895.5;1158.3;5.2657;0.43071;22498118;0;114.69;0.6038;0.60436;0.3303;0.18454;0.08897;0.16966;0.89335;-3.9849e-4;0;0;0;0;4.0628e-7;0.013239;140;153.94;-85.595;-179.54;NaN;11.429;949.1;338.23;0.01453;0.59468
54.198;447.22;-145.13;-0.19928;146.05;3.4661;-2955.4;-6.4301;2955.4;-179.88;16.35;3.4604;52;19.957;9.8108;0.53949;0.0065267;4.0781;-0.0014513;11649;0;4.9398;0.091443;1895.7;1158.3;5.2671;0.43071;22502779;0;114.72;0.6038;0.60434;0.3303;0.18454;0.08897;0.16531;0.86956;4.9942e-5;0;0;0;0;7.6019e-4;0.013238;140;153.94;-85.564;-179.55;NaN;11.443;949.33;338.23;0.014923;0.59513
54.213;445.05;-145.14;-0.17805;146.05;3.1602;-2955.6;-6.4314;2955.6;-179.88;16.301;3.1551;52;19.957;9.8108;0.47561;0.0065265;7.8685;-0.0013615;11649;0;4.9398;0.091443;1896.6;1158.3;5.2736;0.43073;22507846;0;114.74;0.6038;0.60422;0.3303;0.18454;0.088971;0.14554;0.76432;4.6837e-4;0;0;0;0;0.0028297;0.013237;140;153.94;-85.475;-179.56;NaN;11.457;949.57;338.24;0.016973;0.59556
54.23;442.59;-145.14;-0.13303;146.05;2.5334;-2955.9;-6.4329;2955.9;-179.88;16.252;2.5299;52;19.957;9.8108;0.3451;0.0065265;11.348;-5.5284e-5;11649;0;4.9398;0.091443;1898.5;1158.3;5.2868;0.43075;22513692;0;114.74;0.60381;0.60403;0.33029;0.18454;0.088972;0.10531;0.55075;-3.0525e-4;0;0;0;0;0.0058853;0.013236;140;153.94;-85.31;-179.57;NaN;11.473;949.85;338.25;0.023545;0.59603
54.253;439.17;-145.14;-0.034143;146.04;1.3143;-2956.3;-6.435;2956.3;-179.88;16.206;1.3139;52;19.957;9.8108;0.08989;0.0065264;13.916;0.012845;11649;0;4.9398;0.091443;1902.1;1158.3;5.3128;0.43077;22521582;0;114.76;0.60381;0.60383;0.33029;0.18454;0.088974;0.027283;0.13636;-2.4886e-4;0;0;0;0;0.008848;0.013235;140;153.94;-85.007;-179.6;NaN;11.495;950.23;338.27;0.035318;0.59656
54.288;434.05;-145.14;0.1749;146.04;0.83594;-2956.8;-6.4382;2956.8;-179.88;16.199;0.81744;52;19.957;9.8108;0.35659;0.0065262;-11.291;0.0034974;11649;0;4.9398;0.091443;1898.3;1158.3;5.2856;0.43075;22530753;0;114.86;0.60381;0.60404;0.33029;0.18454;0.088973;0.10885;0.58078;-1.9691e-4;0;0;0;0;-0.0058251;0.013234;140;153.94;-84.54;-179.63;NaN;11.529;950.8;338.29;0.022305;0.59703
54.311;430.81;-145.13;0.26695;146.04;1.6274;-2957.2;-6.4402;2957.2;-179.88;16.228;1.6053;52;19.957;9.8108;0.52064;0.0065264;-6.2488;0.0031791;11649;0;4.9398;0.091443;1896;1158.3;5.269;0.43074;22536778;0;114.95;0.60381;0.60431;0.33029;0.18454;0.088972;0.15948;0.84196;-3.1414e-5;0;0;0;0;-0.001784;0.013235;140;153.94;-84.341;-179.64;NaN;11.55;951.17;338.3;0.015381;0.59749
54.326;428.58;-145.13;0.28806;146.04;1.7749;-2957.4;-6.4415;2957.5;-179.88;16.254;1.7514;52;19.957;9.8108;0.55183;0.0065265;-2.092;0.0024266;11649;0;4.9398;0.091443;1895.6;1158.3;5.2659;0.43074;22541138;0;114.99;0.60381;0.60437;0.33029;0.18454;0.088972;0.16914;0.89054;3.8705e-4;0;0;0;0;-1.9994e-4;0.013235;140;153.94;-84.277;-179.65;NaN;11.564;951.42;338.31;0.014538;0.59792
54.341;426.47;-145.12;0.27456;146.03;1.6249;-2957.7;-6.4428;2957.7;-179.88;16.279;1.6015;52;19.957;9.8109;0.52204;0.0065264;1.8339;0.0024522;11649;0;4.9398;0.091443;1896;1158.3;5.2689;0.43074;22545257;0;115.01;0.60381;0.60431;0.33029;0.18454;0.088972;0.15991;0.84213;2.081e-4;0;0;0;0;1.5364e-4;0.013235;140;153.94;-84.275;-179.65;NaN;11.578;951.65;338.32;0.01537;0.59835
54.356;424.24;-145.12;0.23006;146.03;1.2021;-2957.9;-6.4442;2957.9;-179.88;16.3;1.1798;52;19.957;9.8109;0.43601;0.0065264;5.5301;0.0031812;11649;0;4.9398;0.091443;1897.2;1158.3;5.2776;0.43074;2.255e7;0;115.01;0.60381;0.60416;0.33029;0.18454;0.088972;0.13331;0.70184;4.1061e-4;0;0;0;0;0.001397;0.013235;140;153.94;-84.332;-179.64;NaN;11.592;951.9;338.32;0.018438;0.59878
54.374;421.56;-145.12;0.14939;146.03;0.43315;-2958.2;-6.4458;2958.2;-179.88;16.315;0.40657;52;19.957;9.8109;0.27662;0.0065265;8.8359;0.0026078;11649;0;4.9398;0.091443;1899.5;1158.3;5.2937;0.43073;22554479;0;115;0.6038;0.60395;0.3303;0.18454;0.088971;0.084292;0.44291;-3.8806e-4;0;0;0;0;0.0035664;0.013235;140;153.94;-84.467;-179.64;NaN;11.61;952.2;338.33;0.027656;0.59921
54.402;417.55;-145.12;0.012683;146.03;1.0274;-2958.7;-6.4483;2958.7;-179.88;16.307;1.0273;52;19.957;9.8109;0.02228;0.0065265;-10.565;0.015849;11649;0;4.9398;0.091443;1903.1;1158.3;5.3198;0.43072;22561827;0;115.02;0.6038;0.6038;0.3303;0.18454;0.08897;0.0067523;0.041248;2.7771e-4;0;0;0;0;-0.0050989;0.013235;140;153.94;-84.745;-179.62;NaN;11.636;952.65;338.35;0.041485;0.59967
54.444;411.53;-145.12;-0.10825;146.02;2.5437;-2959.4;-6.452;2959.4;-179.88;16.229;2.5414;52;19.957;9.8109;0.33927;0.006525;-6.4284;-3.2278e-4;11649;0;4.9398;0.091443;1898.6;1158.3;5.2874;0.43065;22570543;0;115.11;0.60379;0.60401;0.3303;0.18453;0.088966;0.10352;0.54917;-7.8219e-6;0;0;0;0;-0.0018879;0.013233;140;153.94;-85.117;-179.6;NaN;11.675;953.32;338.37;0.023537;0.60009
54.467;408.11;-145.12;-0.12798;146.02;2.8626;-2959.7;-6.454;2959.8;-179.88;16.165;2.8597;52;19.957;9.8109;0.40592;0.0065249;-1.9482;9.9962e-4;11649;0;4.9398;0.091443;1897.6;1158.3;5.2806;0.43062;22575670;0;115.15;0.60379;0.60409;0.3303;0.18452;0.088964;0.12403;0.65505;-3.0074e-4;0;0;0;0;-1.734e-4;0.013232;140;153.94;-85.217;-179.59;NaN;11.697;953.7;338.39;0.019727;0.60052
54.487;405.25;-145.12;-0.11512;146.01;2.7254;-2960.1;-6.4558;2960.1;-179.88;16.109;2.7229;52;19.957;9.8109;0.37856;0.006525;1.9789;8.8807e-4;11649;0;4.9398;0.091443;1898;1158.3;5.2834;0.4306;2.258e7;0;115.17;0.60378;0.60405;0.3303;0.18452;0.088962;0.1156;0.61045;7.4649e-5;0;0;0;0;1.7893e-4;0.013231;140;153.94;-85.217;-179.59;NaN;11.716;954.02;338.4;0.021164;0.60095
54.508;402.18;-145.12;-0.066333;146.01;2.1104;-2960.4;-6.4576;2960.4;-179.88;16.057;2.1093;52;19.957;9.8109;0.25325;0.0065244;5.438;0.0013703;11649;0;4.9398;0.091443;1899.8;1158.3;5.2961;0.43056;22584049;0;115.16;0.60377;0.60389;0.3303;0.18452;0.088959;0.07713;0.40726;4.3891e-4;0;0;0;0;0.0013513;0.013229;140;153.94;-85.136;-179.59;NaN;11.736;954.37;338.41;0.031718;0.60138
54.54;397.58;-145.12;0.06131;146.01;0.61523;-2960.9;-6.4604;2960.9;-179.87;16.013;0.61217;52;19.957;9.8109;0.055629;0.0065245;-7.0172;-0.0032719;11649;0;4.9398;0.091443;1902.6;1158.3;5.3163;0.43047;22588851;0;115.15;0.60376;0.60376;0.3303;0.1845;0.088953;0.016871;0.091924;-1.2821e-4;0;0;0;0;-0.0022508;0.013228;140;153.94;-84.926;-179.61;NaN;11.766;954.89;338.43;0.047577;0.6018
54.587;390.67;-145.12;0.21006;146;0.93013;-2961.7;-6.4646;2961.7;-179.87;16.027;0.9061;52;19.957;9.811;0.36801;0.0065224;-1.2865;-0.0014379;11649;0;4.9398;0.091443;1898.1;1158.3;5.2844;0.43036;22597442;0;115.23;0.60374;0.60399;0.33031;0.18449;0.088945;0.11235;0.59389;4.3797e-4;0;0;0;0;-7.5687e-5;0.013228;140;153.94;-84.704;-179.62;NaN;11.811;955.7;338.46;0.02174;0.60222
54.609;387.52;-145.11;0.2084;146;0.89772;-2962;-6.4665;2962;-179.87;16.048;0.8732;52;19.957;9.811;0.36082;0.0065227;2.834;-0.0032348;11649;0;4.9398;0.091443;1898.2;1158.3;5.2851;0.43032;22602209;0;115.26;0.60373;0.60397;0.33031;0.18448;0.088943;0.11014;0.58178;-3.1564e-4;0;0;0;0;3.673e-4;0.013228;140;153.94;-84.721;-179.62;NaN;11.831;956.07;338.47;0.022188;0.60264
54.631;384.3;-145.11;0.15276;146;0.32306;-2962.4;-6.4685;2962.4;-179.87;16.061;0.28466;52;19.957;9.811;0.23958;0.0065227;6.2204;-0.0048525;11649;0;4.9398;0.091443;1900;1158.3;5.2974;0.4303;22608151;0;115.27;0.60373;0.60384;0.33031;0.18448;0.088942;0.072943;0.38442;-1.8097e-4;0;0;0;0;0.0017695;0.013228;140;153.94;-84.823;-179.61;NaN;11.852;956.45;338.48;0.033282;0.60307
54.665;379.47;-145.11;0.04142;145.99;0.98256;-2962.9;-6.4714;2962.9;-179.87;16.05;0.98168;52;19.957;9.811;0.023941;0.0065227;-8.037;-0.066615;11649;0;4.9398;0.091443;1903.1;1158.3;5.3195;0.43028;22617066;0;115.3;0.60373;0.60373;0.33031;0.18448;0.08894;0.0072557;0.041945;2.3231e-4;0;0;0;0;-0.0029539;0.013228;140;153.94;-85.073;-179.6;NaN;11.883;957.02;338.5;0.049923;0.60349
54.714;372.22;-145.11;-0.05505;145.98;2.2949;-2963.7;-6.4758;2963.7;-179.87;15.961;2.2942;52;19.957;9.811;0.29745;0.0065189;-3.2082;-0.0040406;11649;0;4.9398;0.091443;1899.1;1158.3;5.2915;0.43023;2.263e7;0;115.41;0.60372;0.60388;0.33031;0.18447;0.088936;0.090674;0.47997;2.6857e-4;0;0;0;0;-4.7072e-4;0.013226;140;153.94;-85.376;-179.58;NaN;11.931;957.87;338.53;0.026856;0.60392
54.741;368.33;-145.11;-0.044056;145.98;2.1935;-2964.1;-6.4781;2964.1;-179.87;15.899;2.1931;52;19.957;9.811;0.27827;0.0065185;0.77551;-0.0047789;11649;0;4.9398;0.091443;1899.4;1158.3;5.2934;0.43018;22635241;0;115.43;0.60371;0.60385;0.33031;0.18446;0.088933;0.084791;0.44903;4.1332e-4;0;0;0;0;2.7509e-5;0.013224;140;153.94;-85.408;-179.57;NaN;11.956;958.32;338.54;0.028699;0.60454
54.77;364.16;-145.11;0.0024466;145.97;1.6155;-2964.6;-6.4806;2964.6;-179.87;15.844;1.6155;52;19.957;9.811;0.16021;0.006518;4.0103;-0.0094132;11649;0;4.9398;0.091443;1901.1;1158.3;5.3055;0.43013;22641507;0;115.44;0.6037;0.60375;0.33031;0.18446;0.08893;0.048695;0.2574;2.9847e-4;0;0;0;0;7.357e-4;0.013223;140;153.94;-85.336;-179.58;NaN;11.983;958.81;338.56;0.043048;0.60503
54.813;357.91;-145.11;0.10171;145.96;0.4766;-2965.3;-6.4844;2965.3;-179.87;15.801;0.46562;52;19.957;9.8111;0.078369;0.006518;-4.7477;-0.015596;11649;0;4.9398;0.091443;1902.3;1158.3;5.3139;0.43007;22651576;0;115.49;0.60369;0.6037;0.33031;0.18445;0.088926;0.023778;0.12728;1.9326e-4;0;0;0;0;-0.0010313;0.013221;140;153.94;-85.13;-179.6;NaN;12.024;959.54;338.59;0.05;0.60548
54.863;350.66;-145.1;0.16972;145.96;0.27101;-2966.1;-6.4887;2966.1;-179.87;15.797;0.21128;52;19.957;9.8111;0.21922;0.006516;-0.71052;-0.0049378;11649;0;4.9398;0.091443;1900.3;1158.3;5.2994;0.43002;22664083;0;115.58;0.60368;0.60377;0.33032;0.18444;0.088922;0.066713;0.35387;-1.1359e-4;0;0;0;0;-2.3099e-5;0.013221;140;153.94;-84.982;-179.61;NaN;12.071;960.4;338.61;0.036364;0.60593
54.899;345.38;-145.09;0.16203;145.95;0.18883;-2966.6;-6.4918;2966.6;-179.87;15.805;0.096953;52;19.957;9.8111;0.19467;0.0065166;3.2682;-0.0077433;11649;0;4.9398;0.091443;1900.6;1158.3;5.3019;0.42996;22672043;0;115.62;0.60367;0.60374;0.33032;0.18443;0.088918;0.059211;0.31316;1.2153e-4;0;0;0;0;4.8879e-4;0.01322;140;153.94;-85.03;-179.6;NaN;12.105;961.01;338.63;0.041076;0.6064
54.941;339.42;-145.09;0.068074;145.94;1.0585;-2967.3;-6.4954;2967.3;-179.87;15.785;1.0563;52;19.957;9.8111;0.0432;0.006516;-4.8772;-0.03895;11649;0;4.9398;0.091443;1902.8;1158.3;5.3175;0.42995;22684084;0;115.68;0.60367;0.60367;0.33032;0.18443;0.088917;0.013097;0.071208;-4.7276e-6;0;0;0;0;-0.0010885;0.01322;140;153.94;-85.214;-179.59;NaN;12.144;961.71;338.66;0.05;0.60689
54.991;332.17;-145.09;-0.0027525;145.93;2.0658;-2968.1;-6.4997;2968.1;-179.87;15.703;2.0658;52;19.957;9.8111;0.25024;0.0065175;-0.70332;-0.010265;11649;0;4.9398;0.091443;1899.8;1158.3;5.2962;0.42994;22698909;0;115.8;0.60367;0.60378;0.33032;0.18443;0.088917;0.076203;0.40318;-2.1596e-5;0;0;0;0;-2.2632e-5;0.013217;140;153.94;-85.371;-179.58;NaN;12.191;962.56;338.69;0.031856;0.60737
55.022;327.55;-145.09;0.021873;145.93;1.7929;-2968.6;-6.5025;2968.6;-179.87;15.639;1.7928;52;19.957;9.8112;0.19431;0.0065179;3.1;-0.013096;11649;0;4.9398;0.091443;1900.6;1158.3;5.3019;0.42991;22706872;0;115.84;0.60366;0.60373;0.33032;0.18443;0.088914;0.059101;0.31333;4.7103e-4;0;0;0;0;4.3969e-4;0.013216;140;153.94;-85.33;-179.59;NaN;12.221;963.11;338.7;0.040974;0.60782
55.063;321.6;-145.08;0.10722;145.92;0.7984;-2969.2;-6.506;2969.2;-179.87;15.586;0.79116;52;19.957;9.8112;0.012644;0.0065174;-5.0012;-0.14956;11649;0;4.9398;0.091443;1903.2;1158.3;5.3206;0.42985;22716485;0;115.88;0.60365;0.60365;0.33032;0.18442;0.088911;0.0038307;0.021716;5.0943e-5;0;0;0;0;-0.0011446;0.013214;140;153.94;-85.15;-179.6;NaN;12.26;963.8;338.73;0.05;0.60824
55.113;314.35;-145.08;0.18259;145.91;0.18469;-2970;-6.5103;2970;-179.87;15.571;0.027735;52;19.957;9.8112;0.17225;0.0065183;-2.0386;-0.0070857;11649;0;4.9398;0.091443;1900.9;1158.3;5.3042;0.42981;2.273e7;0;115.97;0.60364;0.6037;0.33032;0.18441;0.088908;0.052364;0.27767;-1.795e-4;0;0;0;0;-1.9018e-4;0.013213;140;153.94;-84.961;-179.62;NaN;12.307;964.65;338.76;0.046182;0.60868
55.16;307.65;-145.07;0.16171;145.9;0.38296;-2970.7;-6.5142;2970.7;-179.87;15.563;0.34714;52;19.957;9.8112;0.10883;0.0065166;1.2272;-0.0068231;11649;0;4.9398;0.091443;1901.8;1158.3;5.3107;0.4298;22743232;0;116.05;0.60364;0.60366;0.33032;0.18441;0.088907;0.033041;0.17566;-4.6798e-4;0;0;0;0;6.8908e-5;0.013212;140;153.94;-84.948;-179.62;NaN;12.35;965.44;338.78;0.05;0.6091
55.21;300.4;-145.06;0.12243;145.89;0.85697;-2971.5;-6.5185;2971.5;-179.87;15.537;0.84818;52;19.957;9.8112;0.0043848;0.0065177;3.0955;-0.19798;11649;0;4.9398;0.091443;1903.3;1158.3;5.3214;0.42974;22754841;0;116.11;0.60363;0.60363;0.33032;0.1844;0.088903;0.0013282;0.0069836;3.686e-4;0;0;0;0;4.3848e-4;0.013211;140;153.94;-85.068;-179.61;NaN;12.397;966.29;338.81;0.05;0.60954
55.26;293.14;-145.06;0.060086;145.88;1.701;-2972.3;-6.5228;2972.3;-179.87;15.466;1.7;52;19.957;9.8113;0.1691;0.0065172;-0.30259;-0.006804;11649;0;4.9398;0.091443;1901;1158.3;5.3045;0.42974;2.277e7;0;116.22;0.60363;0.60368;0.33032;0.1844;0.088903;0.051401;0.27274;-4.3648e-4;0;0;0;0;-4.1892e-6;0.013209;140;153.94;-85.168;-179.6;NaN;12.445;967.14;338.84;0.046912;0.60996
55.306;286.34;-145.05;0.12416;145.87;0.97345;-2973;-6.5267;2973;-179.87;15.402;0.9655;52;19.957;9.8113;0.020489;0.0065168;2.075;-0.0061266;11649;0;4.9398;0.091443;1903.1;1158.3;5.3197;0.42963;22778630;0;116.25;0.60361;0.60361;0.33033;0.18439;0.088895;0.0062084;0.032931;2.8457e-4;0;0;0;0;1.9708e-4;0.013207;140;153.94;-85.112;-179.61;NaN;12.489;967.94;338.87;0.05;0.6104
55.356;279.08;-145.05;0.19215;145.86;0.29778;-2973.8;-6.531;2973.8;-179.87;15.375;0.22748;52;19.957;9.8113;0.12979;0.0065178;-0.45364;0.0043067;11649;0;4.9398;0.091443;1901.5;1158.3;5.3085;0.42952;22788143;0;116.3;0.60359;0.60362;0.33033;0.18437;0.088888;0.039419;0.20944;3.8799e-4;0;0;0;0;-9.4221e-6;0.013206;140;153.94;-85.036;-179.62;NaN;12.536;968.79;338.9;0.05;0.61083
55.406;271.83;-145.04;0.19314;145.85;0.31562;-2974.5;-6.5352;2974.5;-179.87;15.366;0.24963;52;19.957;9.8113;0.12307;0.0065186;3.0162;0.0040754;11649;0;4.9398;0.091443;1901.6;1158.3;5.3091;0.42942;22797850;0;116.34;0.60357;0.6036;0.33033;0.18436;0.088881;0.037373;0.19847;1.3706e-5;0;0;0;0;4.1664e-4;0.013205;140;153.94;-85.102;-179.61;NaN;12.583;969.64;338.92;0.05;0.61136
55.456;264.58;-145.03;0.1392;145.84;0.92969;-2975.3;-6.5394;2975.3;-179.87;15.341;0.91921;52;19.957;9.8114;0.017921;0.0065175;-4.7425;0.004624;11649;0;4.9398;0.091443;1903.1;1158.3;5.3199;0.42932;22807500;0;116.38;0.60356;0.60356;0.33034;0.18435;0.088874;0.0054297;0.030292;1.4458e-4;0;0;0;0;-0.0010304;0.013203;140;153.94;-85.311;-179.59;NaN;12.63;970.49;338.95;0.05;0.61179
55.506;257.33;-145.02;0.050353;145.82;2.195;-2976.1;-6.5436;2976.1;-179.87;15.255;2.1945;52;19.957;9.8114;0.27609;0.0065178;-0.20242;0.0021377;11649;0;4.9398;0.091443;1899.4;1158.3;5.2935;0.42934;22823821;0;116.52;0.60356;0.6037;0.33034;0.18435;0.088875;0.084113;0.44535;-4.4778e-4;0;0;0;0;-1.8766e-6;0.013201;140;153.94;-85.457;-179.58;NaN;12.677;971.34;338.98;0.028659;0.61222
55.535;253.17;-145.02;0.088139;145.81;1.7225;-2976.5;-6.546;2976.5;-179.87;15.198;1.7203;52;19.957;9.8114;0.18057;0.0065188;3.2104;0.0035475;11649;0;4.9398;0.091443;1900.8;1158.3;5.3032;0.42928;22829463;0;116.53;0.60355;0.60361;0.33034;0.18434;0.088871;0.054898;0.29051;-2.1225e-4;0;0;0;0;4.7215e-4;0.013199;140;153.94;-85.41;-179.58;NaN;12.704;971.83;339;0.042988;0.61264
55.578;246.94;-145.02;0.16397;145.8;0.84565;-2977.1;-6.5497;2977.2;-179.87;15.145;0.8296;52;19.957;9.8114;0.0033971;0.0065188;-4.9298;0.19549;11649;0;4.9398;0.091443;1903.3;1158.3;5.3214;0.42924;2.284e7;0;116.58;0.60354;0.60354;0.33034;0.18434;0.088868;0.0010289;0.0061579;1.2607e-4;0;0;0;0;-0.0011134;0.013197;140;153.94;-85.222;-179.6;NaN;12.745;972.56;339.02;0.05;0.61307
55.628;239.69;-145;0.25192;145.79;0.27039;-2977.9;-6.5538;2977.9;-179.87;15.126;0.098202;52;19.957;9.8114;0.19507;0.0065198;-2.4553;0.0026034;11649;0;4.9398;0.091443;1900.6;1158.3;5.3017;0.42918;22852063;0;116.66;0.60353;0.6036;0.33034;0.18433;0.088864;0.059324;0.31444;-3.6418e-4;0;0;0;0;-2.7621e-4;0.013196;140;153.94;-85.019;-179.62;NaN;12.792;973.41;339.05;0.040533;0.61351
55.669;233.81;-144.99;0.28047;145.78;0.47658;-2978.5;-6.5572;2978.5;-179.87;15.136;0.38531;52;19.956;9.8114;0.25217;0.006522;2.2009;0.0040048;11649;0;4.9398;0.091443;1899.8;1158.3;5.2959;0.42908;22859431;0;116.7;0.60351;0.60363;0.33034;0.18431;0.088858;0.076782;0.4062;-2.5147e-4;0;0;0;0;2.2201e-4;0.013195;140;153.94;-85.011;-179.62;NaN;12.83;974.1;339.07;0.031369;0.61393
55.7;229.26;-144.99;0.25408;145.77;0.27546;-2979;-6.5598;2979;-179.87;15.145;0.1064;52;19.956;9.8115;0.19247;0.0065223;5.8608;0.0051376;11649;0;4.9398;0.091443;1900.6;1158.3;5.3019;0.42899;22864092;0;116.7;0.6035;0.60357;0.33035;0.1843;0.088851;0.05853;0.30896;4.8525e-5;0;0;0;0;0.0015747;0.013195;140;153.94;-85.14;-179.61;NaN;12.86;974.63;339.09;0.041236;0.61436
